ID_REQ;ID_CLI;TOTAL_REQ;QTD_ITEN;DATA_REQ;ANO;MES;ID_SEC;ID_SET;OBSERVACAO
1598;1;R$ 400,60;4;30/08/2011;2011;8;1;1;
1599;1;R$ 869,60;4;08/08/2011;2011;8;1;1;
1600;1;R$ 898,75;5;12/08/2011;2011;8;1;1;
1601;1;R$ 430,00;4;03/08/2011;2011;8;1;1;
1602;13;R$ 2.278,60;7;15/08/2011;2011;8;3;4;
1603;16;R$ 3.006,30;13;09/08/2011;2011;8;4;5;
1604;16;R$ 3.298,78;15;25/08/2011;2011;8;4;5;
1605;16;R$ 230,00;1;12/08/2011;2011;8;4;5;
1606;16;R$ 286,80;3;23/08/2011;2011;8;4;5;
1607;16;R$ 42,00;1;23/08/2011;2011;8;4;5;
1608;16;R$ 337,20;3;23/08/2011;2011;8;4;5;
1609;16;R$ 208,80;3;23/08/2011;2011;8;4;5;
1610;16;R$ 117,45;5;15/08/2011;2011;8;4;5;
1611;16;R$ 1.241,50;8;15/08/2011;2011;8;4;5;
1612;16;R$ 337,20;3;08/08/2011;2011;8;4;5;
1613;16;R$ 231,00;2;16/08/2011;2011;8;4;5;
1614;16;R$ 208,00;2;08/08/2011;2011;8;4;5;
1615;16;R$ 234,00;2;13/08/2011;2011;8;4;5;
1616;16;R$ 4.000,00;16;27/08/2011;2011;8;4;5;
1617;13;R$ 812,20;5;15/08/2011;2011;8;3;4;
1618;12;R$ 1.175,00;2;22/08/2011;2011;8;6;7;
1619;12;R$ 250,00;1;01/08/2011;2011;8;6;7;
1620;12;R$ 2.085,00;7;24/08/2011;2011;8;6;7;
1621;12;R$ 1.019,12;5;05/08/2011;2011;8;6;7;
1622;12;R$ 1.836,76;3;19/08/2011;2011;8;6;7;
1623;12;R$ 500,00;3;02/08/2011;2011;8;6;7;
1624;12;R$ 703,00;7;13/08/2011;2011;8;6;7;
1625;12;R$ 250,00;1;01/08/2011;2011;8;6;7;
1626;13;R$ 4.525,25;9;01/08/2011;2011;8;3;9;
1627;13;R$ 1.469,95;4;01/08/2011;2011;8;3;9;
1628;13;R$ 5.046,45;17;08/08/2011;2011;8;3;9;
1629;13;R$ 4.025,70;12;15/08/2011;2011;8;3;9;
1630;13;R$ 5.842,82;15;29/08/2011;2011;8;3;9;
1631;13;R$ 4.228,48;12;22/08/2011;2011;8;3;9;
1632;13;R$ 524,40;1;14/09/2011;2011;9;3;4;
1633;13;R$ 980,00;1;21/09/2011;2011;9;3;4;
1634;13;R$ 1.000,00;1;30/09/2011;2011;9;3;4;
1635;13;R$ 2.820,00;1;02/09/2011;2011;9;3;4;
1636;13;R$ 4.366,00;3;28/09/2011;2011;9;3;4;
1637;12;R$ 380,00;3;08/09/2011;2011;9;6;7;
1638;12;R$ 3.556,38;17;29/09/2011;2011;9;6;7;
1639;12;R$ 165,00;3;13/09/2011;2011;9;6;7;
1640;12;R$ 65,00;1;13/09/2011;2011;9;6;7;
1641;12;R$ 428,00;14;13/09/2011;2011;9;6;7;
1642;16;R$ 510,00;1;13/09/2011;2011;9;4;5;
1643;16;R$ 499,00;1;03/09/2011;2011;9;4;5;
1644;16;R$ 167,90;9;13/09/2011;2011;9;4;5;
1645;16;R$ 214,85;4;13/09/2011;2011;9;4;5;
1646;16;R$ 470,30;20;13/09/2011;2011;9;4;5;
1647;16;R$ 2.451,50;11;09/09/2011;2011;9;4;5;
1648;16;R$ 198,60;3;14/09/2011;2011;9;4;5;
1649;16;R$ 3.059,84;24;15/09/2011;2011;9;4;5;
1650;16;R$ 499,00;1;23/09/2011;2011;9;4;5;
1651;16;R$ 65,80;3;28/09/2011;2011;9;4;5;
1652;16;R$ 2.414,65;7;23/09/2011;2011;9;4;5;
1653;16;R$ 133,40;3;28/09/2011;2011;9;4;5;
1654;16;R$ 314,40;3;28/09/2011;2011;9;4;5;
1655;16;R$ 229,80;4;28/09/2011;2011;9;4;5;
1656;13;R$ 3.868,45;12;05/09/2011;2011;9;3;9;
1657;13;R$ 4.683,75;17;12/09/2011;2011;9;3;9;
1658;13;R$ 4.340,75;12;19/09/2011;2011;9;3;9;
1659;13;R$ 4.237,59;13;26/09/2011;2011;9;3;9;
1660;13;R$ 997,40;6;16/09/2011;2011;9;3;9;
1661;1;R$ 364,00;4;17/10/2011;2011;10;1;1;
1662;1;R$ 650,00;2;17/10/2011;2011;10;1;1;
1663;16;R$ 1.128,81;1;10/10/2011;2011;10;4;5;
1664;16;R$ 1.110,00;1;14/10/2011;2011;10;4;5;
1665;16;R$ 668,50;3;05/10/2011;2011;10;4;5;
1666;16;R$ 3.246,92;7;17/10/2011;2011;10;4;5;
1667;16;R$ 3.688,00;13;17/10/2011;2011;10;4;5;
1668;16;R$ 1.079,30;16;31/10/2011;2011;10;4;5;
1669;16;R$ 599,30;16;31/10/2011;2011;10;4;5;
1670;16;R$ 20,00;1;31/10/2011;2011;10;4;5;
1671;16;R$ 577,70;18;31/10/2011;2011;10;4;5;
1672;16;R$ 80,00;2;31/10/2011;2011;10;4;5;
1673;16;R$ 575,00;2;17/10/2011;2011;10;4;5;
1674;12;R$ 1.123,50;1;28/10/2011;2011;10;6;7;
1675;12;R$ 880,50;2;28/10/2011;2011;10;6;7;
1676;12;R$ 1.612,50;2;24/10/2011;2011;10;6;7;
1677;12;R$ 105,00;2;17/10/2011;2011;10;6;7;
1678;13;R$ 980,00;1;26/10/2011;2011;10;3;4;
1679;13;R$ 4.987,50;8;20/10/2011;2011;10;3;4;
1680;13;R$ 175,00;1;17/10/2011;2011;10;3;4;
1681;13;R$ 524,40;1;04/10/2011;2011;10;3;4;
1682;13;R$ 4.512,43;11;03/10/2011;2011;10;3;9;
1683;13;R$ 3.628,12;11;10/10/2011;2011;10;3;9;
1684;13;R$ 2.255,60;8;17/10/2011;2011;10;3;9;
1685;13;R$ 4.016,35;10;24/10/2011;2011;10;3;9;
1686;13;R$ 572,00;4;05/10/2011;2011;10;3;9;
1687;16;R$ 536,50;8;10/11/2011;2011;11;4;5;
1688;16;R$ 472,25;24;26/11/2011;2011;11;4;5;
1689;16;R$ 1.454,50;6;08/11/2011;2011;11;4;5;
1690;16;R$ 136,00;1;07/11/2011;2011;11;4;5;
1691;16;R$ 643,05;20;26/11/2011;2011;11;4;5;
1692;16;R$ 405,85;17;26/11/2011;2011;11;4;5;
1693;16;R$ 264,80;12;30/11/2011;2011;11;4;5;
1694;16;R$ 40,00;1;30/11/2011;2011;11;4;5;
1695;16;R$ 1.084,10;13;30/11/2011;2011;11;4;5;
1696;16;R$ 20,00;1;30/11/2011;2011;11;4;5;
1697;16;R$ 380,30;16;01/11/2011;2011;11;4;5;
1698;16;R$ 1.143,56;15;23/11/2011;2011;11;4;5;
1699;1;R$ 554,00;3;10/11/2011;2011;11;1;1;
1700;1;R$ 2.141,00;13;30/11/2011;2011;11;1;1;
1701;1;R$ 768,00;1;07/11/2011;2011;11;1;1;
1702;1;R$ 1.601,42;20;30/11/2011;2011;11;1;1;
1703;1;R$ 290,90;5;22/11/2011;2011;11;1;1;
1704;1;R$ 75,00;2;22/11/2011;2011;11;1;1;
1705;12;R$ 814,50;7;10/11/2011;2011;11;6;7;
1706;12;R$ 315,00;4;04/11/2011;2011;11;6;7;
1707;12;R$ 757,50;3;01/11/2011;2011;11;6;7;
1708;12;R$ 2.225,00;5;04/11/2011;2011;11;6;7;
1709;13;R$ 501,60;1;15/11/2011;2011;11;3;4;
1710;13;R$ 1.477,50;9;15/11/2011;2011;11;3;4;
1711;13;R$ 4.313,75;7;07/11/2011;2011;11;3;4;
1712;13;R$ 7.048,67;15;07/11/2011;2011;11;3;9;
1713;13;R$ 2.167,74;10;22/11/2011;2011;11;3;9;
1714;13;R$ 3.452,00;10;29/11/2011;2011;11;3;9;
1715;13;R$ 4.258,45;8;20/12/2011;2011;12;3;4;
1716;13;R$ 1.000,00;1;12/12/2011;2011;12;3;4;
1717;13;R$ 577,89;5;09/12/2011;2011;12;3;4;
1718;13;R$ 75,00;1;15/12/2011;2011;12;3;4;
1719;13;R$ 13.578,89;84;16/12/2011;2011;12;3;4;
1720;13;R$ 2.116,50;35;16/12/2011;2011;12;3;4;
1721;13;R$ 4.690,00;19;29/12/2011;2011;12;3;4;
1722;13;R$ 5.911,00;35;04/12/2011;2011;12;3;4;
1723;13;R$ 3.360,10;36;16/12/2011;2011;12;3;4;
1724;12;R$ 85,00;2;15/12/2011;2011;12;6;7;
1725;12;R$ 340,00;14;20/12/2011;2011;12;6;7;
1726;12;R$ 1.812,00;4;06/12/2011;2011;12;6;7;
1727;5;R$ 160,00;1;13/12/2011;2011;12;5;8;
1728;1;R$ 380,00;2;15/12/2011;2011;12;1;1;
1729;1;R$ 320,00;3;01/12/2011;2011;12;1;1;
1730;1;R$ 546,00;1;07/12/2011;2011;12;1;1;
1731;1;R$ 1.338,48;9;07/12/2011;2011;12;1;1;
1732;1;R$ 1.567,00;7;16/12/2011;2011;12;1;1;
1733;16;R$ 264,60;14;16/12/2011;2011;12;4;5;
1734;16;R$ 897,00;2;20/12/2011;2011;12;4;5;
1735;16;R$ 2.345,80;5;20/12/2011;2011;12;4;5;
1736;16;R$ 2.495,00;1;20/12/2011;2011;12;4;5;
1737;16;R$ 105,00;2;15/12/2011;2011;12;4;5;
1738;16;R$ 370,00;2;15/12/2011;2011;12;4;5;
1739;16;R$ 312,12;3;06/12/2011;2011;12;4;5;
1740;16;R$ 4.196,50;15;27/12/2011;2011;12;4;5;
1741;16;R$ 1.801,50;7;01/12/2011;2011;12;4;5;
1742;16;R$ 354,20;24;15/12/2011;2011;12;4;5;
1743;16;R$ 713,90;20;16/12/2011;2011;12;4;5;
1744;16;R$ 345,50;22;16/12/2011;2011;12;4;5;
1745;16;R$ 212,00;14;15/12/2011;2011;12;4;5;
1746;16;R$ 746,20;18;16/12/2011;2011;12;4;5;
1747;16;R$ 42.010,00;4;23/12/2011;2011;12;4;5;
1748;16;R$ 9.225,89;61;21/12/2011;2011;12;4;5;
1749;16;R$ 2.783,60;74;22/12/2011;2011;12;4;5;
1750;13;R$ 3.279,20;8;02/12/2011;2011;12;3;9;
1751;13;R$ 85,00;1;07/12/2011;2011;12;3;9;
1752;1;R$ 186,56;1;19/12/2011;2011;12;1;1;
1753;16;R$ 947,94;15;26/01/2012;2012;1;4;5;
1754;16;R$ 312,00;1;12/01/2012;2012;1;4;5;
1755;13;R$ 1.152,00;1;19/01/2012;2012;1;3;4;
1756;13;R$ 3.400,00;3;21/01/2012;2012;1;3;4;
1757;12;R$ 1.384,00;11;16/01/2012;2012;1;6;7;
1758;12;R$ 3.863,00;13;16/01/2012;2012;1;6;7;
1759;12;R$ 1.216,00;2;16/01/2012;2012;1;6;7;
1760;12;R$ 503,75;9;12/01/2012;2012;1;6;7;
1761;12;R$ 2.771,00;12;12/01/2012;2012;1;6;7;
1762;12;R$ 43,45;1;19/01/2012;2012;1;6;7;
1763;12;R$ 64,39;3;19/01/2012;2012;1;6;7;
1764;1;R$ 128,00;1;12/01/2012;2012;1;1;1;
1765;1;R$ 256,00;1;18/01/2012;2012;1;1;1;
1766;1;R$ 256,00;1;06/02/2012;2012;2;1;1;
1767;1;R$ 128,00;1;15/02/2012;2012;2;1;1;
1768;1;R$ 384,00;1;27/02/2012;2012;2;1;1;
1769;12;R$ 494,75;9;02/02/2012;2012;2;6;7;
1770;13;R$ 3.756,05;13;14/02/2012;2012;2;3;9;
1771;13;R$ 1.682,05;9;28/02/2012;2012;2;3;9;
1772;13;R$ 132,00;1;28/02/2012;2012;2;3;9;
1773;12;R$ 4.487,90;18;16/02/2012;2012;2;6;7;
1774;12;R$ 100,00;1;15/02/2012;2012;2;6;7;
1775;12;R$ 785,00;8;14/02/2012;2012;2;6;7;
1776;1;R$ 573,50;3;09/02/2012;2012;2;1;1;
1777;1;R$ 326,74;14;01/02/2012;2012;2;1;1;
1778;12;R$ 534,64;11;07/02/2012;2012;2;6;7;
1779;13;R$ 7.862,10;23;13/03/2012;2012;3;3;4;
1780;13;R$ 1.470,00;1;30/03/2012;2012;3;3;4;
1781;13;R$ 4.920,00;3;15/03/2012;2012;3;3;4;
1782;13;R$ 537,00;1;08/03/2012;2012;3;3;4;
1783;1;R$ 1.266,20;7;09/03/2012;2012;3;1;1;
1784;1;R$ 63,00;2;01/03/2012;2012;3;1;1;
1785;1;R$ 800,00;1;12/03/2012;2012;3;1;1;
1786;1;R$ 137,40;1;13/03/2012;2012;3;1;1;
1787;1;R$ 590,00;1;29/03/2012;2012;3;1;1;
1788;12;R$ 530,00;1;16/03/2012;2012;3;6;7;
1789;12;R$ 295,00;7;15/03/2012;2012;3;6;7;
1790;12;R$ 1.090,00;4;20/03/2012;2012;3;6;7;
1791;12;R$ 2.149,48;8;19/03/2012;2012;3;6;7;
1792;12;R$ 262,00;1;16/03/2012;2012;3;6;7;
1793;12;R$ 1.800,00;1;27/03/2012;2012;3;6;7;
1794;12;R$ 1.450,96;11;29/03/2012;2012;3;6;7;
1795;12;R$ 670,00;4;28/03/2012;2012;3;6;7;
1796;12;R$ 4.516,56;2;27/03/2012;2012;3;6;7;
1797;16;R$ 179,45;6;13/03/2012;2012;3;4;5;
1798;16;R$ 142,00;5;15/03/2012;2012;3;4;5;
1799;16;R$ 390,00;1;23/03/2012;2012;3;4;5;
1800;1;R$ 128,00;1;01/03/2012;2012;3;1;1;
1801;16;R$ 405,30;24;17/04/2012;2012;4;4;5;
1802;13;R$ 100,00;1;23/04/2012;2012;4;3;4;
1803;1;R$ 225,00;2;18/04/2012;2012;4;1;1;
1804;1;R$ 393,00;2;23/04/2012;2012;4;1;1;
1805;12;R$ 6.632,83;11;12/04/2012;2012;4;6;7;
1806;12;R$ 784,00;2;16/04/2012;2012;4;6;7;
1807;12;R$ 483,36;11;12/04/2012;2012;4;6;7;
1808;12;R$ 923,00;6;17/04/2012;2012;4;6;7;
1809;12;R$ 144,00;2;23/04/2012;2012;4;6;7;
1810;12;R$ 1.200,00;1;18/04/2012;2012;4;6;7;
1811;12;R$ 202,30;2;27/04/2012;2012;4;6;7;
1812;12;R$ 1.184,00;10;26/04/2012;2012;4;6;7;
1813;13;R$ 3.105,78;8;11/04/2012;2012;4;3;9;
1814;13;R$ 4.087,06;9;16/04/2012;2012;4;3;9;
1815;13;R$ 2.865,61;12;23/04/2012;2012;4;3;9;
1816;13;R$ 282,70;13;23/05/2012;2012;5;3;4;
1817;13;R$ 2.980,00;1;23/05/2012;2012;5;3;4;
1818;13;R$ 1.260,00;1;29/05/2012;2012;5;3;4;
1819;13;R$ 428,60;5;23/05/2012;2012;5;3;4;
1820;13;R$ 3.806,00;6;07/05/2012;2012;5;3;4;
1821;1;R$ 320,80;5;16/05/2012;2012;5;1;1;
1822;1;R$ 1.195,00;9;24/05/2012;2012;5;1;1;
1823;1;R$ 589,79;6;23/05/2012;2012;5;1;1;
1824;1;R$ 220,20;1;06/05/2012;2012;5;1;1;
1825;12;R$ 368,00;1;23/05/2012;2012;5;6;7;
1826;12;R$ 1.622,95;10;29/05/2012;2012;5;6;7;
1827;12;R$ 669,25;6;31/05/2012;2012;5;6;7;
1828;12;R$ 65,00;1;08/05/2012;2012;5;6;7;
1829;12;R$ 522,00;1;05/05/2012;2012;5;6;7;
1830;12;R$ 952,00;2;07/05/2012;2012;5;6;7;
1831;12;R$ 5.280,00;1;14/05/2012;2012;5;6;7;
1832;12;R$ 345,00;1;02/05/2012;2012;5;6;7;
1833;16;R$ 221,92;1;22/05/2012;2012;5;4;5;
1834;16;R$ 340,00;1;23/05/2012;2012;5;4;5;
1835;16;R$ 254,40;9;23/05/2012;2012;5;4;5;
1836;16;R$ 300,00;1;29/05/2012;2012;5;4;5;
1837;16;R$ 129,43;8;08/05/2012;2012;5;4;5;
1838;12;R$ 368,00;1;30/05/2012;2012;5;6;7;
1839;13;R$ 1.584,33;8;02/05/2012;2012;5;3;9;
1840;13;R$ 5.509,04;10;07/05/2012;2012;5;3;9;
1841;13;R$ 3.727,85;9;14/05/2012;2012;5;3;9;
1842;13;R$ 1.523,20;1;17/05/2012;2012;5;3;9;
1843;13;R$ 2.316,20;11;22/05/2012;2012;5;3;9;
1844;13;R$ 2.732,00;4;29/05/2012;2012;5;3;9;
1845;13;R$ 6.350,52;15;28/05/2012;2012;5;3;9;
1846;16;R$ 510,00;12;21/06/2012;2012;6;4;5;
1847;12;R$ 3.729,00;3;11/06/2012;2012;6;6;7;
1848;12;R$ 4.570,00;14;14/06/2012;2012;6;6;7;
1849;12;R$ 961,30;5;15/06/2012;2012;6;6;7;
1850;12;R$ 658,00;5;26/06/2012;2012;6;6;7;
1851;12;R$ 449,22;11;06/06/2012;2012;6;6;7;
1852;13;R$ 1.590,00;1;13/06/2012;2012;6;3;4;
1853;13;R$ 481,60;2;14/06/2012;2012;6;3;4;
1854;13;R$ 4.175,80;9;04/06/2012;2012;6;3;4;
1855;13;R$ 1.164,45;9;29/06/2012;2012;6;3;4;
1856;13;R$ 1.266,97;8;04/06/2012;2012;6;3;9;
1857;13;R$ 4.360,74;11;11/06/2012;2012;6;3;9;
1858;13;R$ 4.662,33;11;18/06/2012;2012;6;3;9;
1859;13;R$ 3.466,76;14;25/06/2012;2012;6;3;9;
1860;13;R$ 786,68;3;25/06/2012;2012;6;3;9;
1861;13;R$ 400,20;1;14/06/2012;2012;6;3;9;
1862;1;R$ 326,00;2;11/07/2012;2012;7;1;1;
1863;1;R$ 172,00;2;13/07/2012;2012;7;1;1;
1864;1;R$ 137,20;3;20/07/2012;2012;7;1;1;
1865;16;R$ 114,00;2;27/07/2012;2012;7;4;5;
1866;16;R$ 90,41;6;03/07/2012;2012;7;4;5;
1867;12;R$ 243,29;7;03/07/2012;2012;7;6;7;
1868;12;R$ 134,00;2;11/07/2012;2012;7;6;7;
1869;12;R$ 936,00;1;20/07/2012;2012;7;6;7;
1870;12;R$ 408,55;9;21/07/2012;2012;7;6;7;
1871;12;R$ 206,01;15;03/07/2012;2012;7;6;7;
1872;13;R$ 4.208,00;4;10/07/2012;2012;7;3;4;
1873;13;R$ 50,00;1;11/07/2012;2012;7;3;4;
1874;13;R$ 3.495,65;7;02/07/2012;2012;7;3;4;
1875;13;R$ 395,00;3;24/07/2012;2012;7;3;4;
1876;12;R$ 25,00;1;03/07/2012;2012;7;6;7;
1877;1;R$ 19.725,35;38;10/07/2012;2012;7;1;1;
1878;1;R$ 12.902,76;32;09/07/2012;2012;7;1;1;
1879;16;R$ 7.518,70;1;12/07/2012;2012;7;4;5;
1880;13;R$ 4.856,28;1;11/07/2012;2012;7;3;4;
1881;13;R$ 12.636,34;1;12/07/2012;2012;7;3;4;
1882;13;R$ 29.928,28;1;10/07/2012;2012;7;3;4;
1883;13;R$ 9.654,52;1;10/07/2012;2012;7;3;4;
1884;13;R$ 6.633,58;11;07/08/2012;2012;8;3;9;
1885;13;R$ 2.937,90;8;13/08/2012;2012;8;3;9;
1886;13;R$ 4.363,51;12;20/08/2012;2012;8;3;9;
1887;13;R$ 1.680,00;1;15/08/2012;2012;8;3;4;
1888;12;R$ 6.021,70;10;09/08/2012;2012;8;6;7;
1889;12;R$ 2.010,00;3;07/08/2012;2012;8;6;7;
1890;1;R$ 141,60;2;06/08/2012;2012;8;1;1;
1891;1;R$ 666,10;3;09/08/2012;2012;8;1;1;
1892;16;R$ 469,10;3;09/08/2012;2012;8;4;5;
1893;13;R$ 3.572,79;6;20/08/2012;2012;8;3;9;
1894;13;R$ 5.356,96;12;27/08/2012;2012;8;3;9;
1895;13;R$ 1.519,20;6;17/09/2012;2012;9;3;4;
1896;13;R$ 136,00;2;17/09/2012;2012;9;3;4;
1897;13;R$ 564,00;14;13/09/2012;2012;9;3;4;
1898;13;R$ 704,00;1;06/09/2012;2012;9;3;4;
1899;12;R$ 493,00;8;13/09/2012;2012;9;6;7;
1900;12;R$ 7.924,00;5;03/09/2012;2012;9;6;7;
1901;1;R$ 68,70;1;12/09/2012;2012;9;1;1;
1902;1;R$ 133,00;3;12/09/2012;2012;9;1;1;
1903;13;R$ 7.952,26;16;10/09/2012;2012;9;3;9;
1904;13;R$ 2.331,76;8;17/09/2012;2012;9;3;9;
1905;1;R$ 11.267,20;11;24/09/2012;2012;9;1;1;
1906;1;R$ 2.468,90;3;01/10/2012;2012;10;1;1;
1907;1;R$ 107,50;2;25/10/2012;2012;10;1;1;
1908;1;R$ 960,00;1;16/10/2012;2012;10;1;1;
1909;1;R$ 960,00;1;22/10/2012;2012;10;1;1;
1910;12;R$ 1.788,04;16;26/10/2012;2012;10;6;7;
1911;13;R$ 6.842,93;14;02/10/2012;2012;10;3;9;
1912;13;R$ 3.129,03;13;08/10/2012;2012;10;3;9;
1913;13;R$ 4.648,50;11;23/10/2012;2012;10;3;9;
1914;13;R$ 60,00;1;14/11/2012;2012;11;3;4;
1915;13;R$ 59,40;1;01/11/2012;2012;11;3;4;
1916;16;R$ 124,00;2;14/11/2012;2012;11;4;5;
1917;1;R$ 343,00;2;14/11/2012;2012;11;1;1;
1918;12;R$ 201,00;2;14/11/2012;2012;11;6;7;
1919;13;R$ 6.350,56;13;06/11/2012;2012;11;3;9;
1920;13;R$ 4.297,44;10;12/11/2012;2012;11;3;9;
1921;13;R$ 5.475,90;10;19/11/2012;2012;11;3;9;
1922;13;R$ 5.095,80;7;27/11/2012;2012;11;3;9;
1923;13;R$ 530,00;3;15/12/2012;2012;12;3;4;
1924;13;R$ 840,00;1;20/12/2012;2012;12;3;4;
1925;13;R$ 456,00;3;20/12/2012;2012;12;3;4;
1926;1;R$ 506,10;3;20/12/2012;2012;12;1;1;
1927;1;R$ 251,00;2;21/12/2012;2012;12;1;1;
1928;1;R$ 787,50;1;17/12/2012;2012;12;1;1;
1929;1;R$ 5.250,00;4;11/12/2012;2012;12;1;1;
1930;12;R$ 2.893,10;21;11/12/2012;2012;12;6;7;
1931;12;R$ 3.054,70;12;13/12/2012;2012;12;6;7;
1932;12;R$ 322,09;1;19/12/2012;2012;12;6;7;
1933;12;R$ 144,00;2;21/12/2012;2012;12;6;7;
1934;12;R$ 810,00;1;05/12/2012;2012;12;6;7;
1935;13;R$ 1.875,10;4;05/12/2012;2012;12;3;9;
1936;12;R$ 892,50;10;31/01/2013;2013;1;6;7;
1937;12;R$ 422,00;2;16/01/2013;2013;1;6;7;
1938;12;R$ 1.070,00;2;16/01/2013;2013;1;6;7;
1939;12;R$ 408,87;16;17/01/2013;2013;1;6;7;
1940;1;R$ 208,84;13;16/01/2013;2013;1;1;1;
1941;1;R$ 556,00;1;27/02/2013;2013;2;1;1;
1942;13;R$ 5.646,69;20;16/02/2013;2013;2;3;9;
1943;12;R$ 1.650,40;7;20/02/2013;2013;2;6;7;
1944;12;R$ 1.080,00;1;18/02/2013;2013;2;6;7;
1945;12;R$ 260,00;4;08/02/2013;2013;2;6;7;
1946;1;R$ 724,50;3;27/02/2013;2013;2;1;1;
1947;1;R$ 217,00;3;26/02/2013;2013;2;1;1;
1948;1;R$ 619,00;9;21/02/2013;2013;2;1;1;
1949;12;R$ 2.006,97;17;25/02/2013;2013;2;6;7;
1950;13;R$ 9.732,91;26;12/03/2013;2013;3;3;9;
1951;1;R$ 525,00;2;14/03/2013;2013;3;1;1;
1952;1;R$ 500,00;2;21/03/2013;2013;3;1;1;
1953;13;R$ 7.590,00;1;07/03/2013;2013;3;3;9;
1954;13;R$ 105,00;2;14/03/2013;2013;3;3;4;
1955;13;R$ 1.100,00;3;27/03/2013;2013;3;3;4;
1956;13;R$ 1.040,00;2;27/03/2013;2013;3;3;4;
1957;13;R$ 3.163,00;14;05/03/2013;2013;3;3;9;
1958;13;R$ 7.000,04;12;21/03/2013;2013;3;3;4;
1959;12;R$ 1.673,00;1;11/03/2013;2013;3;6;7;
1960;12;R$ 280,00;1;27/03/2013;2013;3;6;7;
1961;12;R$ 4.560,03;19;15/03/2013;2013;3;6;7;
1962;12;R$ 2.355,72;9;15/03/2013;2013;3;6;7;
1963;12;R$ 1.334,55;5;15/03/2013;2013;3;6;7;
1964;12;R$ 540,20;1;01/03/2013;2013;3;6;7;
1965;12;R$ 138,00;2;14/03/2013;2013;3;6;7;
1966;12;R$ 1.820,15;12;01/03/2013;2013;3;6;7;
1967;12;R$ 689,40;2;08/03/2013;2013;3;6;7;
1968;12;R$ 137,00;7;27/03/2013;2013;3;6;7;
1969;12;R$ 1.559,94;19;06/03/2013;2013;3;6;7;
1970;12;R$ 157,00;4;25/03/2013;2013;3;6;7;
1971;12;R$ 102,00;6;25/03/2013;2013;3;6;7;
1972;12;R$ 4.606,28;13;09/03/2013;2013;3;6;7;
1973;12;R$ 203,28;4;03/04/2013;2013;4;6;7;
1974;1;R$ 611,20;3;04/04/2013;2013;4;1;1;
1975;1;R$ 182,69;12;03/04/2013;2013;4;1;1;
1976;13;R$ 336,00;4;10/04/2013;2013;4;3;9;
1977;13;R$ 124,14;7;03/04/2013;2013;4;3;4;
1978;13;R$ 901,47;19;19/04/2013;2013;4;3;9;
1979;17;R$ 78,00;1;02/04/2013;2013;4;4;5;
1980;1;R$ 177,18;17;03/04/2013;2013;4;1;1;
1981;13;R$ 515,88;8;02/04/2013;2013;4;3;9;
1982;1;R$ 540,00;2;16/05/2013;2013;5;1;1;
1983;1;R$ 303,00;2;17/05/2013;2013;5;1;1;
1984;1;R$ 378,30;5;29/05/2013;2013;5;1;1;
1985;17;R$ 75,00;2;16/05/2013;2013;5;4;5;
1986;17;R$ 240,00;2;16/05/2013;2013;5;4;5;
1987;17;R$ 477,00;3;21/05/2013;2013;5;4;5;
1988;13;R$ 2.820,35;14;13/05/2013;2013;5;3;4;
1989;13;R$ 1.263,00;5;03/05/2013;2013;5;3;4;
1990;13;R$ 280,00;1;31/05/2013;2013;5;3;4;
1991;13;R$ 15.904,80;18;16/05/2013;2013;5;3;4;
1992;13;R$ 10.796,30;16;16/05/2013;2013;5;3;4;
1993;13;R$ 197,00;1;16/05/2013;2013;5;3;4;
1994;13;R$ 117,00;2;16/05/2013;2013;5;3;4;
1995;13;R$ 4.380,00;5;07/05/2013;2013;5;3;4;
1996;13;R$ 798,00;1;23/05/2013;2013;5;3;4;
1997;13;R$ 900,00;1;21/05/2013;2013;5;3;4;
1998;13;R$ 130,00;1;28/05/2013;2013;5;3;4;
1999;13;R$ 290,00;2;28/05/2013;2013;5;3;4;
2000;13;R$ 447,80;5;03/05/2013;2013;5;3;4;
2001;13;R$ 393,26;4;29/05/2013;2013;5;3;9;
2002;13;R$ 300,00;2;14/06/2013;2013;6;3;4;
2003;13;R$ 2.000,00;2;13/06/2013;2013;6;3;4;
2004;13;R$ 2.300,00;2;13/06/2013;2013;6;3;4;
2005;13;R$ 1.260,00;4;13/06/2013;2013;6;3;4;
2006;13;R$ 3.967,00;10;11/06/2013;2013;6;3;4;
2007;13;R$ 475,00;1;13/06/2013;2013;6;3;4;
2008;12;R$ 2.260,00;2;03/06/2013;2013;6;6;7;
2009;12;R$ 509,55;3;10/06/2013;2013;6;6;7;
2010;12;R$ 244,92;3;14/06/2013;2013;6;6;7;
2011;12;R$ 2.332,00;4;21/06/2013;2013;6;6;7;
2012;12;R$ 590,00;1;14/06/2013;2013;6;6;7;
2013;12;R$ 137,00;7;21/06/2013;2013;6;6;7;
2014;12;R$ 167,00;7;21/06/2013;2013;6;6;7;
2015;12;R$ 181,00;2;21/06/2013;2013;6;6;7;
2016;12;R$ 240,00;1;21/06/2013;2013;6;6;7;
2017;12;R$ 140,00;1;21/06/2013;2013;6;6;7;
2018;13;R$ 2.237,80;14;03/06/2013;2013;6;3;9;
2019;13;R$ 3.927,70;10;10/06/2013;2013;6;3;9;
2020;13;R$ 2.420,21;10;17/06/2013;2013;6;3;9;
2021;13;R$ 2.459,85;13;25/06/2013;2013;6;3;9;
