ID_NOTA;ID_FOR;ID_SEC;NUM_NOTA;VALOR_NOTA;QTD_ITEM;ICMS;ISS;ANO;MES;DATA_NOTA;ID_TIPO_NOTA;OBSERVACAO_NOTA;EMPENHO_NUM
2766;87;6;010001;R$ 7.880,00;1;0;0;2016;4;28/04/2016;1;;0
2767;87;3;010002;R$ 1.920,00;1;0;0;2016;4;28/04/2016;1;;0
2768;294;6;005217;R$ 560,00;1;0;0;2016;5;02/05/2016;1;;0
2769;256;6;000054;R$ 2.060,00;3;0;0;2016;5;17/05/2016;1;;0
2770;46;4;010200;R$ 1.080,00;13;0;0;2016;5;02/05/2016;1;;0
2771;178;3;058129;R$ 1.500,00;1;0;0;2016;5;19/05/2016;1;;0
2772;202;3;001114;R$ 570,00;1;0;0;2016;5;03/05/2016;1;;0
2773;202;3;001159;R$ 1.170,00;1;0;0;2016;5;17/05/2016;1;;0
2774;299;3;003360;R$ 952,20;4;0;0;2016;5;17/05/2016;1;;0
2775;299;3;003320;R$ 694,90;5;0;0;2016;5;10/05/2016;1;;0
2776;299;3;003260;R$ 982,30;6;0;0;2016;5;02/05/2016;1;;0
2777;299;3;003450;R$ 934,40;6;0;0;2016;5;31/05/2016;1;;0
2778;136;3;005307;R$ 1.635,72;4;0;0;2016;5;16/05/2016;1;;0
2779;136;3;005359;R$ 2.178,10;7;0;0;2016;5;23/05/2016;1;;0
2780;136;3;005267;R$ 2.404,90;8;0;0;2016;5;09/05/2016;1;;0
2781;175;3;011078;R$ 7.379,80;4;0;0;2016;5;31/05/2016;1;;0
2782;175;3;010897;R$ 1.197,00;3;0;0;2016;5;16/05/2016;1;;0
2783;187;3;013422;R$ 2.519,26;7;0;0;2016;5;09/05/2016;1;;0
2784;187;3;013477;R$ 3.958,76;9;0;0;2016;5;09/05/2016;1;;0
2785;245;3;018072;R$ 970,00;6;0;0;2016;5;20/05/2016;1;;0
2786;245;3;017944;R$ 690,00;4;0;0;2016;5;13/05/2016;1;;0
2787;87;1;010130;R$ 8.764,17;1;0;0;2016;5;30/05/2016;1;;0
2788;87;3;010132;R$ 29.308,19;1;0;0;2016;5;30/05/2016;1;;0
2789;87;6;010131;R$ 17.592,21;1;0;0;2016;5;30/05/2016;1;;0
2790;87;4;010123;R$ 3.089,78;1;0;0;2016;5;30/05/2016;1;;0
2791;187;3;013555;R$ 3.023,10;7;0;0;2016;6;30/06/2016;1;;0
2792;136;3;005568;R$ 580,00;1;0;0;2016;6;30/06/2016;1;;0
2793;175;3;011247;R$ 620,00;1;0;0;2016;6;21/06/2016;1;;0
2794;187;3;013535;R$ 419,40;1;0;0;2016;6;20/06/2016;1;;0
2795;187;3;013534;R$ 2.197,90;5;0;0;2016;6;20/06/2016;1;;0
2796;136;3;005416;R$ 1.605,20;6;0;0;2016;6;01/06/2016;1;;0
2797;187;3;013497;R$ 3.197,06;8;0;0;2016;6;09/06/2016;1;;0
2798;175;3;011173;R$ 2.939,40;3;0;0;2016;6;09/06/2016;1;;0
2799;136;3;005545;R$ 4.250,00;12;0;0;2016;6;14/06/2016;1;;0
2800;299;3;003524;R$ 1.251,20;7;0;0;2016;6;14/06/2016;1;;0
2801;95;6;000378;R$ 282,00;3;0;0;2016;6;07/06/2016;1;;0
2802;95;6;000382;R$ 370,00;7;0;0;2016;6;07/06/2016;1;;0
2803;256;6;000055;R$ 1.520,00;3;0;0;2016;6;06/06/2016;1;;0
2804;294;6;005311;R$ 247,00;1;0;0;2016;6;02/06/2016;1;;0
2805;114;6;017319;R$ 5.200,00;1;0;0;2016;6;27/06/2016;1;;0
2806;114;6;017320;R$ 560,00;1;0;0;2016;6;27/06/2016;1;;0
2807;288;6;002914;R$ 5.745,00;17;0;0;2016;6;21/06/2016;1;;0
2808;114;4;017321;R$ 648,00;4;0;0;2016;6;27/06/2016;1;;0
2809;95;3;000381;R$ 153,00;10;0;0;2016;6;07/06/2016;1;;0
2810;297;3;003418;R$ 4.550,00;4;0;0;2016;6;15/06/2016;1;;0
2811;297;3;003419;R$ 1.935,93;8;0;0;2016;6;15/06/2016;1;;0
2812;222;1;000370;R$ 340,82;6;0;0;2016;6;09/06/2016;1;;0
2813;222;1;000371;R$ 330,30;18;0;0;2016;6;09/06/2016;1;;0
2814;87;1;010342;R$ 65.043,02;1;0;0;2016;6;28/06/2016;1;;0
2815;272;3;022600;R$ 1.200,00;1;0;0;2016;7;25/07/2016;1;;0
2816;287;3;022585;R$ 1.960,00;2;0;0;2016;7;25/07/2016;1;;0
2817;274;3;022594;R$ 1.293,10;1;0;0;2016;7;25/07/2016;1;;0
2818;273;3;022597;R$ 855,00;1;0;0;2016;7;25/07/2016;1;;0
2819;300;3;022578;R$ 961,50;3;0;0;2016;7;25/07/2016;1;;0
2820;266;3;008024;R$ 100,80;2;0;0;2016;7;20/07/2016;1;;0
2821;266;3;008023;R$ 2.998,60;1;0;0;2016;7;20/07/2016;1;;0
2822;136;3;005629;R$ 758,80;2;0;0;2016;7;12/07/2016;1;;0
2823;202;3;006489;R$ 1.040,00;1;0;0;2016;7;11/07/2016;1;;0
2824;175;3;011367;R$ 2.148,00;1;0;0;2016;7;12/07/2016;1;;0
2825;299;3;003772;R$ 272,80;3;0;0;2016;7;20/07/2016;1;;0
2826;299;3;003683;R$ 389,30;5;0;0;2016;7;05/07/2016;1;;0
2827;299;3;003829;R$ 362,80;4;0;0;2016;7;26/07/2016;1;;0
2828;136;3;005590;R$ 2.821,82;8;0;0;2016;7;05/07/2016;1;;0
2829;187;3;013599;R$ 3.377,78;9;0;0;2016;7;20/07/2016;1;;0
2830;136;3;005693;R$ 1.611,30;6;0;0;2016;7;25/07/2016;1;;0
2831;136;3;005705;R$ 2.553,10;6;0;0;2016;7;26/07/2016;1;;0
2832;114;3;017477;R$ 9.810,00;5;0;0;2016;7;26/07/2016;1;;0
2833;222;6;000378;R$ 523,40;6;0;0;2016;7;19/07/2016;1;;0
2834;200;6;030942;R$ 480,00;1;0;0;2016;7;22/07/2016;1;;0
2835;139;6;003630;R$ 302,00;1;0;0;2016;7;15/07/2016;1;;0
2836;156;6;014572;R$ 525,00;1;0;0;2016;7;13/07/2016;1;;0
2837;288;6;002984;R$ 4.108,80;8;0;0;2016;7;11/07/2016;1;;0
2838;301;6;014172;R$ 405,19;3;0;0;2016;7;13/07/2016;1;;0
2839;225;1;000293;R$ 339,00;4;0;0;2016;7;18/07/2016;1;;0
2840;222;1;000379;R$ 502,51;22;0;0;2016;7;19/07/2016;1;;0
2841;33;3;000138;R$ 7.376,00;10;0;0;2016;7;15/07/2016;1;;0
2842;87;3;010396;R$ 23.687,00;1;0;0;2016;7;29/07/2016;1;;0
2843;162;1;010447;R$ 7.228,16;1;0;0;2016;7;29/07/2016;1;;0
2844;87;4;010465;R$ 3.287,00;1;0;0;2016;7;29/07/2016;1;;0
2845;87;6;010393;R$ 19.408,49;1;0;0;2016;7;29/07/2016;1;;0
2846;202;3;001388;R$ 857,50;2;0;0;2016;8;19/08/2016;1;;0
2847;114;6;017648;R$ 835,00;2;0;0;2016;8;22/08/2016;1;;0
2848;95;6;000427;R$ 2,35;1;0;0;2016;8;30/08/2016;1;;0
2849;95;6;000428;R$ 210,00;2;0;0;2016;8;30/08/2016;1;;0
2850;229;6;001190;R$ 380,77;9;0;0;2016;8;10/08/2016;1;;0
2851;302;6;000318;R$ 6.000,00;5;0;0;2016;8;25/08/2016;1;;0
2852;296;1;000242;R$ 1.795,00;11;0;0;2016;8;30/08/2016;1;;0
2853;136;3;005924;R$ 1.386,22;6;0;0;2016;8;30/08/2016;1;;0
2854;299;3;004062;R$ 537,40;4;0;0;2016;8;22/08/2016;1;;0
2855;175;3;011645;R$ 3.005,60;3;0;0;2016;8;08/08/2016;1;;0
2856;177;3;000321;R$ 570,00;2;0;0;2016;8;03/08/2016;1;;0
2857;188;3;001403;R$ 598,70;7;0;0;2016;8;31/08/2016;1;;0
2858;177;3;000320;R$ 3.065,00;4;0;0;2016;8;03/08/2016;1;;0
2859;187;3;013719;R$ 3.065,50;10;0;0;2016;8;29/08/2016;1;;0
2860;136;3;005803;R$ 5.059,00;7;0;0;2016;8;09/08/2016;1;;0
2861;87;3;010624;R$ 28.250,15;1;0;0;2016;8;30/08/2016;1;;0
2862;87;4;010625;R$ 2.212,25;1;0;0;2016;8;31/08/2016;1;;0
2863;87;1;010632;R$ 7.355,28;1;0;0;2016;8;31/08/2016;1;;0
2864;87;6;010623;R$ 20.815,31;1;0;0;2016;8;31/08/2016;1;;0
2865;199;1;000156;R$ 1.360,00;2;0;0;2016;9;30/09/2016;1;;0
2866;80;1;001492;R$ 170,00;2;0;0;2016;9;19/09/2016;1;;0
2867;264;1;000178;R$ 567,00;1;0;0;2016;9;06/09/2016;1;;0
2868;222;1;009560;R$ 594,90;25;0;0;2016;9;14/09/2016;1;;0
2869;199;6;000155;R$ 340,00;2;0;0;2016;9;30/09/2016;1;;0
2870;229;6;001231;R$ 604,69;11;0;0;2016;9;12/09/2016;1;;0
2871;229;4;000153;R$ 460,00;2;0;0;2016;9;30/09/2016;1;;0
2872;114;4;017774;R$ 500,00;1;0;0;2016;9;13/09/2016;1;;0
2873;222;6;009551;R$ 464,74;12;0;0;2016;9;14/09/2016;1;;0
2874;229;3;001250;R$ 251,70;6;0;0;2016;9;28/09/2016;1;;0
2875;199;3;000154;R$ 720,00;2;0;0;2016;9;30/09/2016;1;;0
2876;107;3;233914;R$ 796,00;1;0;0;2016;9;20/09/2016;1;;0
2877;136;3;006091;R$ 1.042,70;4;0;0;2016;9;27/09/2016;1;;0
2878;114;3;017773;R$ 3.480,00;3;0;0;2016;9;13/09/2016;1;;0
2879;229;3;001238;R$ 597,80;3;0;0;2016;9;16/09/2016;1;;0
2880;229;3;001242;R$ 300,95;2;0;0;2016;9;20/09/2016;1;;0
2881;245;3;019857;R$ 1.300,00;1;0;0;2016;9;06/09/2016;1;;0
2882;175;3;012184;R$ 4.654,10;6;0;0;2016;9;26/09/2016;1;;0
2883;175;3;012182;R$ 3.320,00;2;0;0;2016;9;23/09/2016;1;;0
2884;187;3;013815;R$ 3.543,10;9;0;0;2016;9;20/09/2016;1;;0
2885;136;3;006070;R$ 3.258,00;2;0;0;2016;9;20/09/2016;1;;0
2886;136;3;006069;R$ 1.678,50;4;0;0;2016;9;20/09/2016;1;;0
2887;187;3;013816;R$ 490,20;1;0;0;2016;9;20/09/2016;1;;0
2888;299;3;004189;R$ 537,40;4;0;0;2016;9;05/09/2016;1;;0
2889;136;3;006039;R$ 1.194,50;4;0;0;2016;9;14/09/2016;1;;0
2890;6;3;005974;R$ 1.934,90;6;0;0;2016;9;06/09/2016;1;;0
2891;299;3;004247;R$ 272,80;3;0;0;2016;9;12/09/2016;1;;0
2892;300;3;028961;R$ 842,70;1;0;0;2016;9;12/09/2016;1;;0
2893;272;3;028971;R$ 795,00;1;0;0;2016;9;12/09/2016;1;;0
2894;273;3;028988;R$ 2.668,00;3;0;0;2016;9;12/09/2016;1;;0
2895;283;3;028958;R$ 480,00;1;0;0;2016;9;12/09/2016;1;;0
2896;274;3;028985;R$ 2.747,00;1;0;0;2016;9;12/09/2016;1;;0
2897;287;3;028960;R$ 2.726,75;2;0;0;2016;9;12/09/2016;1;;0
2898;302;6;000330;R$ 3.982,00;2;0;0;2016;9;21/09/2016;1;;0
2899;302;6;000329;R$ 2.035,00;1;0;0;2016;9;16/09/2016;1;;0
2900;250;6;018718;R$ 3.360,00;31;0;0;2016;9;13/09/2016;1;;0
2901;87;1;010799;R$ 13.661,09;1;0;0;2016;9;30/09/2016;1;;0
2903;87;6;010792;R$ 20.579,72;1;0;0;2016;9;30/09/2016;1;;0
2904;87;4;010796;R$ 3.448,26;1;0;0;2016;9;30/09/2016;1;;0
2905;87;3;010802;R$ 39.008,16;1;0;0;2016;9;30/09/2016;1;;0
2906;175;3;012478;R$ 2.770,90;6;0;0;2016;10;31/10/2016;1;;0
2907;136;3;006205;R$ 1.843,22;6;0;0;2016;10;24/10/2016;1;;0
2908;187;3;013982;R$ 2.391,92;6;0;0;2016;10;25/10/2016;1;;0
2909;187;3;013983;R$ 1.902,20;4;0;0;2016;10;25/10/2016;1;;0
2910;202;3;001538;R$ 1.008,00;2;0;0;2016;10;14/10/2016;1;;0
2911;202;3;001537;R$ 494,00;1;0;0;2016;10;14/10/2016;1;;0
2912;187;3;013887;R$ 2.927,85;8;0;0;2016;10;06/10/2016;1;;0
2913;266;3;008306;R$ 2.962,00;2;0;0;2016;10;19/10/2016;1;;0
2914;266;3;008305;R$ 2.912,00;2;0;0;2016;10;19/10/2016;1;;0
2915;300;3;033345;R$ 947,94;3;0;0;2016;10;19/10/2016;1;;0
2916;287;3;033346;R$ 2.706,75;2;0;0;2016;10;19/10/2016;1;;0
2917;273;3;033352;R$ 989,00;3;0;0;2016;10;19/10/2016;1;;0
2918;272;3;033347;R$ 945,00;1;0;0;2016;10;19/10/2016;1;;0
2919;283;3;033341;R$ 1.300,00;1;0;0;2016;10;19/10/2016;1;;0
2920;274;3;033353;R$ 4.234,40;1;0;0;2016;10;19/10/2016;1;;0
2921;299;3;004486;R$ 380,30;4;0;0;2016;10;17/10/2016;1;;0
2922;136;3;006178;R$ 1.832,70;6;0;0;2016;10;14/10/2016;1;;0
2923;178;3;062502;R$ 1.800,00;1;0;0;2016;10;06/10/2016;1;;0
2924;202;3;001483;R$ 867,00;2;0;0;2016;10;03/10/2016;1;;0
2925;136;3;006161;R$ 1.550,50;5;0;0;2016;10;10/10/2016;1;;0
2926;299;3;004436;R$ 412,40;4;0;0;2016;10;10/10/2016;1;;0
2927;299;3;004405;R$ 272,80;3;0;0;2016;10;04/10/2016;1;;0
2928;87;1;011042;R$ 6.286,18;1;0;0;2016;10;25/10/2016;1;;0
2929;87;4;011043;R$ 2.845,70;1;0;0;2016;10;25/10/2016;1;;0
2930;87;3;011047;R$ 26.554,41;1;0;0;2016;10;01/10/2016;1;;0
2931;87;6;011038;R$ 20.782,67;1;0;0;2016;10;25/10/2016;1;;0
2932;202;3;001569;R$ 1.320,50;2;0;0;2016;11;07/11/2016;1;;0
2933;202;3;001609;R$ 1.026,00;1;0;0;2016;11;30/11/2016;1;;0
2934;136;3;006346;R$ 1.223,50;4;0;0;2016;11;22/11/2016;1;;0
2935;266;3;008359;R$ 804,60;3;0;0;2016;11;07/11/2016;1;;0
2936;175;3;012588;R$ 2.370,00;2;0;0;2016;11;23/11/2016;1;;0
2937;175;3;012537;R$ 2.650,00;2;0;0;2016;11;08/11/2016;1;;0
2938;136;3;006385;R$ 3.810,80;4;0;0;2016;11;30/11/2016;1;;0
2939;136;3;006305;R$ 2.800,30;7;0;0;2016;11;08/11/2016;1;;0
2940;299;3;004623;R$ 691,70;4;0;0;2016;11;08/11/2016;1;;0
2941;126;4;005396;R$ 977,30;5;0;0;2016;11;10/11/2016;1;;0
2942;126;1;005397;R$ 1.275,30;6;0;0;2016;11;10/11/2016;1;;0
2943;33;1;000511;R$ 4.679,00;9;0;0;2016;11;14/11/2016;1;;0
2944;245;3;020759;R$ 265,20;2;0;0;2016;11;03/11/2016;1;;0
2945;187;3;014061;R$ 1.188,40;5;0;0;2016;11;08/11/2016;1;;0
2946;187;3;014062;R$ 2.718,10;7;0;0;2016;11;08/11/2016;1;;0
2947;299;3;004701;R$ 541,10;4;0;0;2016;11;22/11/2016;1;;0
2948;287;3;038063;R$ 3.968,91;2;0;0;2016;11;28/11/2016;1;;0
2949;300;3;037549;R$ 843,00;3;0;0;2016;11;23/11/2016;1;;0
2950;273;3;037550;R$ 5.254,00;3;0;0;2016;11;23/11/2016;1;;0
2951;283;3;037547;R$ 1.200,00;1;0;0;2016;11;23/11/2016;1;;0
2952;274;3;037546;R$ 4.053,50;1;0;0;2016;11;23/11/2016;1;;0
2953;222;6;015258;R$ 532,28;7;0;0;2016;11;18/11/2016;1;;0
2954;222;1;015259;R$ 695,89;21;0;0;2016;11;18/11/2016;1;;0
2955;245;3;020678;R$ 3.620,00;2;0;0;2016;11;01/11/2016;1;;0
2956;298;3;000190;R$ 1.380,00;2;0;0;2016;11;07/11/2016;1;;0
2957;298;3;000191;R$ 615,00;1;0;0;2016;11;07/11/2016;1;;0
2958;288;6;003123;R$ 5.444,60;14;0;0;2016;11;01/11/2016;1;;0
2959;288;6;003029;R$ 6.223,80;12;0;0;2016;11;01/11/2016;1;;0
2960;87;3;011252;R$ 33.435,72;1;0;0;2016;11;30/11/2016;1;;0
2961;87;1;011250;R$ 9.361,26;1;0;0;2016;11;29/11/2016;1;;0
2962;87;4;011247;R$ 3.327,09;1;0;0;2016;11;29/11/2016;1;;0
2963;87;6;011243;R$ 15.406,60;1;0;0;2016;11;29/11/2016;1;;0
2964;187;3;014198;R$ 3.212,98;7;0;0;2016;12;05/12/2016;1;;0
2965;136;3;006397;R$ 833,00;2;0;0;2016;12;06/12/2016;1;;0
2966;187;3;014199;R$ 457,05;1;0;0;2016;12;05/12/2016;1;;0
2967;202;3;001639;R$ 1.410,00;2;0;0;2016;12;12/12/2016;1;;0
2968;175;3;012667;R$ 6.000,00;1;0;0;2016;12;01/12/2016;1;;0
2969;175;3;012717;R$ 2.600,00;1;0;0;2016;12;21/12/2016;1;;0
2970;136;3;006427;R$ 891,00;2;0;0;2016;12;21/12/2016;1;;0
2971;256;6;000061;R$ 600,00;1;0;0;2016;12;15/12/2016;1;;0
2972;95;6;000487;R$ 140,00;1;0;0;2016;12;08/12/2016;1;;0
2973;139;6;004211;R$ 1.766,00;4;0;0;2016;12;05/12/2016;1;;0
2974;126;6;005509;R$ 1.425,54;8;0;0;2016;12;14/12/2016;1;;0
2975;283;3;041289;R$ 1.100,00;1;0;0;2016;12;19/12/2016;1;;0
2976;273;3;041296;R$ 2.710,00;3;0;0;2016;12;19/12/2016;1;;0
2977;287;3;041307;R$ 2.839,92;2;0;0;2016;12;19/12/2016;1;;0
2978;178;3;064830;R$ 1.800,00;1;0;0;2016;12;15/12/2016;1;;0
2979;199;3;000161;R$ 188,00;2;0;0;2016;12;29/12/2016;1;;0
2980;177;3;000351;R$ 130,00;3;0;0;2016;12;08/12/2016;1;;0
2981;177;3;000349;R$ 100,00;2;0;0;2016;12;08/12/2016;1;;0
2982;8;3;000348;R$ 1.430,00;3;0;0;2016;12;08/12/2016;1;;0
2983;177;3;000352;R$ 127,00;3;0;0;2016;12;08/12/2016;1;;0
2984;300;3;041312;R$ 2.776,26;3;0;0;2016;12;19/12/2016;1;;0
2985;274;3;041292;R$ 3.986,50;1;0;0;2016;12;19/12/2016;1;;0
2986;199;1;000161;R$ 548,00;2;0;0;2016;12;29/12/2016;1;;0
2987;264;1;000202;R$ 378,00;1;0;0;2016;12;05/12/2016;1;;0
2988;126;1;005510;R$ 1.465,48;3;0;0;2016;12;14/12/2016;1;;0
2989;296;1;000268;R$ 1.805,00;6;0;0;2016;12;29/12/2016;1;;0
2990;199;6;000165;R$ 108,00;2;0;0;2016;12;29/12/2016;1;;0
2991;288;6;003386;R$ 1.335,50;4;0;0;2016;12;05/12/2016;1;;0
2992;177;6;000350;R$ 500,00;1;0;0;2016;12;08/12/2016;1;;0
2995;33;3;000556;R$ 7.131,00;17;0;0;2016;12;21/12/2016;1;;0
2996;92;3;011760;R$ 635,00;3;0;0;2016;12;23/12/2016;1;;0
2997;266;3;008522;R$ 2.298,60;1;0;0;2016;12;23/12/2016;1;;0
2998;87;4;011455;R$ 7.651,43;1;0;0;2016;12;30/12/2016;1;;0
2999;87;3;011452;R$ 29.550,70;1;0;0;2016;12;30/12/2016;1;;0
3000;87;4;011355;R$ 898,11;1;0;0;2016;12;21/12/2016;1;;0
3001;87;1;011439;R$ 7.651,43;1;0;0;2016;12;29/12/2016;1;;0
3002;87;6;011456;R$ 21.804,48;1;0;0;2016;12;30/12/2016;1;;0
