ID_MOVI;ID_PRO;ID_SEC;ID_REQ;ID_NOTA;PRE_UNIT;QTD_PRO;SALDO;EST_ANT;TIPO_MOV;MES_MOV;ANO_MOV;DATA_MOV;ID_SET
31264;7883;3;2548;;7,4;15;0;15;-1;10;2015;28/10/2015;9
31265;2896;3;2548;;10,7;5;0;5;-1;10;2015;28/10/2015;9
31266;7306;3;2548;;59;10;0;10;-1;10;2015;28/10/2015;9
31267;6268;3;;2606;2,69;420;420;0;0;10;2015;02/10/2015;
31268;8644;3;;2606;3,75;140;140;0;0;10;2015;02/10/2015;
31269;8648;3;;2606;3,95;350;350;0;0;10;2015;02/10/2015;
31270;8647;3;;2606;3,75;350;350;0;0;10;2015;02/10/2015;
31271;6268;3;2549;;2,69;420;0;420;-1;10;2015;02/10/2015;9
31272;8644;3;2549;;3,75;140;0;140;-1;10;2015;02/10/2015;9
31273;8648;3;2549;;3,95;350;0;350;-1;10;2015;02/10/2015;9
31274;8647;3;2549;;3,75;350;0;350;-1;10;2015;02/10/2015;9
31275;3725;3;;2607;5,59;140;140;0;0;10;2015;21/10/2015;
31276;3725;3;2550;;5,59;140;0;140;-1;10;2015;21/10/2015;9
31277;3178;3;;2608;5,59;300;300;0;0;10;2015;16/10/2015;
31278;3178;3;2551;;5,59;300;0;300;-1;10;2015;16/10/2015;9
31279;1734;3;;2609;52;21;21;0;0;10;2015;23/10/2015;
31280;1734;3;2552;;52;21;0;21;-1;10;2015;30/10/2015;9
31281;4689;3;;2610;3,64;100;165;65;0;10;2015;07/10/2015;
31282;4827;3;;2610;2,99;500;1649;1149;0;10;2015;07/10/2015;
31283;5792;3;;2610;2,04;1000;1050;50;0;10;2015;07/10/2015;
31284;8922;3;;2610;5,6;80;246;166;0;10;2015;07/10/2015;
31285;1295;3;;2610;2,7;540;540;0;0;10;2015;07/10/2015;
31286;1295;3;2553;;2,7;240;300;540;-1;10;2015;08/10/2015;9
31287;6724;3;;2611;1,8;150;150;0;0;10;2015;15/10/2015;
31288;3375;3;;2611;1,69;90;408;318;0;10;2015;15/10/2015;
31289;7698;3;;2611;2,13;400;800;400;0;10;2015;15/10/2015;
31290;6660;3;;2611;3,3;100;220;120;0;10;2015;15/10/2015;
31291;4361;3;;2611;4,33;200;262;62;0;10;2015;15/10/2015;
31292;2578;3;;2611;2,27;200;200;0;0;10;2015;15/10/2015;
31293;5790;3;;2611;3,7;110;110;0;0;10;2015;15/10/2015;
31294;5301;3;;2612;1,93;150;456;306;0;10;2015;16/10/2015;
31295;7698;3;;2612;2,13;400;1200;800;0;10;2015;16/10/2015;
31296;8633;3;;2612;2,4;300;345;45;0;10;2015;16/10/2015;
31297;6110;3;;2612;1,05;50;50;0;0;10;2015;16/10/2015;
31298;2581;3;;2612;3,7;40;109;69;0;10;2015;16/10/2015;
31299;2509;3;;2612;4,2;150;450;300;0;10;2015;16/10/2015;
31300;2475;3;;2612;1,2;48;48;0;0;10;2015;16/10/2015;
31301;6660;3;;2612;3,3;300;520;220;0;10;2015;16/10/2015;
31302;8929;3;;2612;6,9;60;60;0;0;10;2015;16/10/2015;
31303;2507;3;;2612;2,1;100;390;290;0;10;2015;16/10/2015;
31304;8987;3;;2613;229,9;8;8;0;0;10;2015;16/10/2015;
31305;8988;3;;2613;284,9;5;5;0;0;10;2015;16/10/2015;
31306;7692;3;;2613;199,9;5;5;0;0;10;2015;16/10/2015;
31307;8980;3;;2613;30,9;2;2;0;0;10;2015;16/10/2015;
31308;7337;3;;2613;8,75;3;3;0;0;10;2015;16/10/2015;
31309;8982;3;;2613;3,15;3;3;0;0;10;2015;16/10/2015;
31310;8983;3;;2613;0,57;40;40;0;0;10;2015;16/10/2015;
31311;8985;3;;2613;51,9;5;5;0;0;10;2015;16/10/2015;
31312;8563;3;;2613;14,95;20;20;0;0;10;2015;16/10/2015;
31313;493;3;;2613;350,83;1;1;0;0;10;2015;16/10/2015;
31314;8987;3;2554;;229,9;8;0;8;-1;10;2015;16/10/2015;9
31315;8988;3;2554;;284,9;5;0;5;-1;10;2015;16/10/2015;9
31316;7692;3;2554;;199,9;5;0;5;-1;10;2015;16/10/2015;9
31317;8980;3;2554;;30,9;2;0;2;-1;10;2015;16/10/2015;9
31318;7337;3;2554;;8,75;3;0;3;-1;10;2015;16/10/2015;9
31319;8982;3;2554;;3,15;3;0;3;-1;10;2015;16/10/2015;9
31320;8983;3;2554;;0,57;40;0;40;-1;10;2015;16/10/2015;9
31321;8985;3;2554;;51,9;5;0;5;-1;10;2015;16/10/2015;9
31322;8563;3;2554;;14,95;20;0;20;-1;10;2015;16/10/2015;9
31323;493;3;2554;;350,83;1;0;1;-1;10;2015;16/10/2015;9
31324;792;3;;2614;3,15;200;200;0;0;10;2015;07/10/2015;
31325;7455;3;;2614;3,15;200;200;0;0;10;2015;07/10/2015;
31326;7366;3;;2614;3,45;120;120;0;0;10;2015;07/10/2015;
31327;5491;3;;2614;0,31;800;800;0;0;10;2015;07/10/2015;
31328;5636;3;;2614;0,6;800;800;0;0;10;2015;07/10/2015;
31329;1293;3;;2614;12,9;15;15;0;0;10;2015;07/10/2015;
31330;7458;3;;2614;27,7;50;50;0;0;10;2015;07/10/2015;
31331;1953;3;;2614;8,8;10;10;0;0;10;2015;07/10/2015;
31332;7183;3;;2614;1,8;200;200;0;0;10;2015;07/10/2015;
31333;7467;3;;2614;1,48;30;30;0;0;10;2015;07/10/2015;
31334;2164;3;;2614;0,48;300;300;0;0;10;2015;07/10/2015;
31335;604;3;;2614;36,5;20;20;0;0;10;2015;07/10/2015;
31336;5273;3;;2614;1,2;250;250;0;0;10;2015;07/10/2015;
31337;1999;3;;2614;1,28;250;250;0;0;10;2015;07/10/2015;
31338;2864;3;;2614;19,2;10;10;0;0;10;2015;07/10/2015;
31339;4506;3;;2614;7,7;10;10;0;0;10;2015;07/10/2015;
31340;77;3;;2614;10,5;3;3;0;0;10;2015;07/10/2015;
31341;6571;3;;2614;33;2;2;0;0;10;2015;07/10/2015;
31342;792;3;2555;;3,15;200;0;200;-1;10;2015;07/10/2015;4
31343;7455;3;2555;;3,15;200;0;200;-1;10;2015;07/10/2015;4
31344;7366;3;2555;;3,45;120;0;120;-1;10;2015;07/10/2015;4
31345;5491;3;2555;;0,31;800;0;800;-1;10;2015;07/10/2015;4
31346;5636;3;2555;;0,6;800;0;800;-1;10;2015;07/10/2015;4
31347;1293;3;2555;;12,9;15;0;15;-1;10;2015;07/10/2015;4
31348;7458;3;2555;;27,7;50;0;50;-1;10;2015;07/10/2015;4
31349;1953;3;2555;;8,8;10;0;10;-1;10;2015;07/10/2015;4
31350;7183;3;2555;;1,8;200;0;200;-1;10;2015;07/10/2015;4
31351;7467;3;2555;;1,48;30;0;30;-1;10;2015;07/10/2015;4
31352;2164;3;2555;;0,48;300;0;300;-1;10;2015;07/10/2015;4
31353;604;3;2555;;36,5;20;0;20;-1;10;2015;07/10/2015;4
31354;5273;3;2555;;1,2;250;0;250;-1;10;2015;07/10/2015;4
31355;1999;3;2555;;1,28;250;0;250;-1;10;2015;07/10/2015;4
31356;2864;3;2555;;19,2;10;0;10;-1;10;2015;07/10/2015;4
31357;4506;3;2555;;7,7;10;0;10;-1;10;2015;07/10/2015;4
31358;77;3;2555;;10,5;3;0;3;-1;10;2015;07/10/2015;4
31359;6571;3;2555;;33;2;0;2;-1;10;2015;07/10/2015;4
31360;3365;3;;2615;34;1;1;0;0;10;2015;20/10/2015;
31361;8376;3;;2615;220;1;1;0;0;10;2015;20/10/2015;
31362;314;3;;2615;7;1;1;0;0;10;2015;20/10/2015;
31363;2261;3;;2615;30;1;1;0;0;10;2015;20/10/2015;
31364;5558;3;;2615;2;1;1;0;0;10;2015;20/10/2015;
31365;7150;3;;2615;15;1;1;0;0;10;2015;20/10/2015;
31366;1731;3;;2615;3;1;1;0;0;10;2015;20/10/2015;
31367;8148;3;;2615;2;2;2;0;0;10;2015;20/10/2015;
31368;6257;3;;2615;6;1;1;0;0;10;2015;20/10/2015;
31369;8517;3;;2615;25;1;1;0;0;10;2015;20/10/2015;
31370;8992;3;;2615;13;1;1;0;0;10;2015;20/10/2015;
31371;3365;3;2556;;34;1;0;1;-1;10;2015;30/10/2015;4
31372;8376;3;2556;;220;1;0;1;-1;10;2015;30/10/2015;4
31373;314;3;2556;;7;1;0;1;-1;10;2015;30/10/2015;4
31374;2261;3;2556;;30;1;0;1;-1;10;2015;30/10/2015;4
31375;5558;3;2556;;2;1;0;1;-1;10;2015;30/10/2015;4
31376;7150;3;2556;;15;1;0;1;-1;10;2015;30/10/2015;4
31377;1731;3;2556;;3;1;0;1;-1;10;2015;30/10/2015;4
31378;8148;3;2556;;2;2;0;2;-1;10;2015;30/10/2015;4
31379;6257;3;2556;;6;1;0;1;-1;10;2015;30/10/2015;4
31380;8517;3;2556;;25;1;0;1;-1;10;2015;30/10/2015;4
31381;8992;3;2556;;13;1;0;1;-1;10;2015;30/10/2015;4
31382;2895;6;;2616;68,9;30;30;0;0;10;2015;14/10/2015;
31383;2897;6;;2616;2;50;50;0;0;10;2015;14/10/2015;
31384;2895;6;2557;;68,9;30;0;30;-1;10;2015;14/10/2015;7
31385;2897;6;2557;;2;50;0;50;-1;10;2015;14/10/2015;7
31386;8227;6;;2617;59,9;10;10;0;0;10;2015;13/10/2015;
31387;8225;6;;2617;22,9;9;9;0;0;10;2015;13/10/2015;
31388;578;6;;2617;30,9;4;4;0;0;10;2015;13/10/2015;
31389;3328;6;;2617;11,9;40;40;0;0;10;2015;13/10/2015;
31390;3675;6;;2617;6,5;9;9;0;0;10;2015;13/10/2015;
31391;2536;6;;2617;12,9;11;11;0;0;10;2015;13/10/2015;
31392;5700;6;;2617;75,9;20;20;0;0;10;2015;13/10/2015;
31393;533;6;;2617;95;4;4;0;0;10;2015;13/10/2015;
31394;6329;6;;2617;50,9;10;10;0;0;10;2015;13/10/2015;
31395;8227;6;2558;;59,9;10;0;10;-1;10;2015;13/10/2015;7
31396;8225;6;2558;;22,9;9;0;9;-1;10;2015;13/10/2015;7
31397;578;6;2558;;30,9;4;0;4;-1;10;2015;13/10/2015;7
31398;3328;6;2558;;11,9;40;0;40;-1;10;2015;13/10/2015;7
31399;3675;6;2558;;6,5;9;0;9;-1;10;2015;13/10/2015;7
31400;2536;6;2558;;12,9;11;0;11;-1;10;2015;13/10/2015;7
31401;5700;6;2558;;75,9;20;0;20;-1;10;2015;13/10/2015;7
31402;533;6;2558;;95;4;0;4;-1;10;2015;13/10/2015;7
31403;6329;6;2558;;50,9;10;0;10;-1;10;2015;13/10/2015;7
31404;8452;6;;2618;950;2;2;0;0;10;2015;26/10/2015;
31405;8452;6;2559;;950;2;0;2;-1;10;2015;26/10/2015;7
31406;2314;6;;2619;72;8;8;0;0;10;2015;16/10/2015;
31407;2314;6;2560;;72;8;0;8;-1;10;2015;16/10/2015;7
31408;8996;6;;2620;57,32;35;35;0;0;10;2015;06/10/2015;
31409;8996;6;2561;;57,32;35;0;35;-1;10;2015;28/10/2015;7
31410;681;3;;2621;150;1;1;0;0;10;2015;06/10/2015;
31411;681;3;2562;;150;1;0;1;-1;10;2015;07/10/2015;10
31412;8989;6;;2622;50;1;1;0;0;10;2015;20/10/2015;
31413;7563;6;;2622;25;1;1;0;0;10;2015;20/10/2015;
31414;8735;6;;2622;20;1;1;0;0;10;2015;20/10/2015;
31415;1495;6;;2622;15;1;1;0;0;10;2015;20/10/2015;
31416;8683;6;;2622;2,5;4;4;0;0;10;2015;20/10/2015;
31417;8731;6;;2622;10;1;1;0;0;10;2015;20/10/2015;
31418;8376;6;;2622;180;1;1;0;0;10;2015;20/10/2015;
31419;9005;6;;2622;6;1;1;0;0;10;2015;20/10/2015;
31420;8148;6;;2622;2;1;1;0;0;10;2015;20/10/2015;
31421;7797;6;;2622;2;1;1;0;0;10;2015;20/10/2015;
31422;590;6;;2622;15;1;1;0;0;10;2015;20/10/2015;
31423;8152;6;;2622;45;1;1;0;0;10;2015;20/10/2015;
31424;4580;6;;2622;15;1;1;0;0;10;2015;20/10/2015;
31425;1634;6;;2622;54;1;1;0;0;10;2015;20/10/2015;
31426;8989;6;2563;;50;1;0;1;-1;10;2015;20/10/2015;7
31427;7563;6;2563;;25;1;0;1;-1;10;2015;20/10/2015;7
31428;8735;6;2563;;20;1;0;1;-1;10;2015;20/10/2015;7
31429;1495;6;2563;;15;1;0;1;-1;10;2015;20/10/2015;7
31430;8683;6;2563;;2,5;4;0;4;-1;10;2015;20/10/2015;7
31431;8731;6;2563;;10;1;0;1;-1;10;2015;20/10/2015;7
31432;8376;6;2563;;180;1;0;1;-1;10;2015;20/10/2015;7
31433;9005;6;2563;;6;1;0;1;-1;10;2015;20/10/2015;7
31434;8148;6;2563;;2;1;0;1;-1;10;2015;20/10/2015;7
31435;7797;6;2563;;2;1;0;1;-1;10;2015;20/10/2015;7
31436;590;6;2563;;15;1;0;1;-1;10;2015;20/10/2015;7
31437;8152;6;2563;;45;1;0;1;-1;10;2015;20/10/2015;7
31438;4580;6;2563;;15;1;0;1;-1;10;2015;20/10/2015;7
31439;1634;6;2563;;54;1;0;1;-1;10;2015;20/10/2015;7
31440;7156;6;;2623;28;1;1;0;0;10;2015;20/10/2015;
31441;6018;6;;2623;40;1;1;0;0;10;2015;20/10/2015;
31442;9018;6;;2623;190;1;1;0;0;10;2015;20/10/2015;
31443;8152;6;;2623;45;2;2;0;0;10;2015;20/10/2015;
31444;9015;6;;2623;0,25;8;8;0;0;10;2015;20/10/2015;
31445;590;6;;2623;34;1;1;0;0;10;2015;20/10/2015;
31446;9019;6;;2623;6;1;1;0;0;10;2015;20/10/2015;
31447;9009;6;;2623;10;1;1;0;0;10;2015;20/10/2015;
31448;9023;6;;2623;40;1;1;0;0;10;2015;20/10/2015;
31449;8708;6;;2623;20;1;1;0;0;10;2015;20/10/2015;
31450;9016;6;;2623;30;1;1;0;0;10;2015;20/10/2015;
31451;8523;6;;2623;25;1;1;0;0;10;2015;20/10/2015;
31452;9014;6;;2623;2;1;1;0;0;10;2015;20/10/2015;
31453;315;6;;2623;60;1;1;0;0;10;2015;20/10/2015;
31454;9012;6;;2623;80;1;1;0;0;10;2015;20/10/2015;
31455;7152;6;;2623;70;1;1;0;0;10;2015;20/10/2015;
31456;9020;6;;2623;1;25;25;0;0;10;2015;20/10/2015;
31457;9013;6;;2623;3;1;1;0;0;10;2015;20/10/2015;
31458;4652;6;;2623;60;1;1;0;0;10;2015;20/10/2015;
31459;7156;6;2564;;28;1;0;1;-1;10;2015;23/10/2015;7
31460;6018;6;2564;;40;1;0;1;-1;10;2015;23/10/2015;7
31461;9018;6;2564;;190;1;0;1;-1;10;2015;23/10/2015;7
31462;8152;6;2564;;45;2;0;2;-1;10;2015;23/10/2015;7
31463;9015;6;2564;;0,25;8;0;8;-1;10;2015;23/10/2015;7
31464;590;6;2564;;34;1;0;1;-1;10;2015;23/10/2015;7
31465;9019;6;2564;;6;1;0;1;-1;10;2015;23/10/2015;7
31466;9009;6;2564;;10;1;0;1;-1;10;2015;23/10/2015;7
31467;9023;6;2564;;40;1;0;1;-1;10;2015;23/10/2015;7
31468;8708;6;2564;;20;1;0;1;-1;10;2015;23/10/2015;7
31469;9016;6;2564;;30;1;0;1;-1;10;2015;23/10/2015;7
31470;8523;6;2564;;25;1;0;1;-1;10;2015;23/10/2015;7
31471;9014;6;2564;;2;1;0;1;-1;10;2015;23/10/2015;7
31472;315;6;2564;;60;1;0;1;-1;10;2015;23/10/2015;7
31473;9012;6;2564;;80;1;0;1;-1;10;2015;23/10/2015;7
31474;7152;6;2564;;70;1;0;1;-1;10;2015;23/10/2015;7
31475;9020;6;2564;;1;25;0;25;-1;10;2015;23/10/2015;7
31476;9013;6;2564;;3;1;0;1;-1;10;2015;23/10/2015;7
31477;4652;6;2564;;60;1;0;1;-1;10;2015;23/10/2015;7
31478;9008;6;;2624;12;1;1;0;0;10;2015;20/10/2015;
31479;1892;6;;2624;20;1;1;0;0;10;2015;20/10/2015;
31480;1012;6;;2624;20;1;1;0;0;10;2015;20/10/2015;
31481;8921;6;;2624;18;1;1;0;0;10;2015;20/10/2015;
31482;5820;6;;2624;10;1;1;0;0;10;2015;20/10/2015;
31483;8533;6;;2624;80;1;1;0;0;10;2015;20/10/2015;
31484;8152;6;;2624;20;1;1;0;0;10;2015;20/10/2015;
31485;8864;6;;2624;160;1;1;0;0;10;2015;20/10/2015;
31486;8708;6;;2624;20;1;1;0;0;10;2015;20/10/2015;
31487;7797;6;;2624;3;1;1;0;0;10;2015;20/10/2015;
31488;346;6;;2624;10;1;1;0;0;10;2015;20/10/2015;
31489;9005;6;;2624;3;1;1;0;0;10;2015;20/10/2015;
31490;3851;6;;2624;1;2;2;0;0;10;2015;20/10/2015;
31491;9015;6;;2624;0,25;3;3;0;0;10;2015;20/10/2015;
31492;9008;6;2565;;12;1;0;1;-1;10;2015;20/10/2015;7
31493;1892;6;2565;;20;1;0;1;-1;10;2015;20/10/2015;7
31494;1012;6;2565;;20;1;0;1;-1;10;2015;20/10/2015;7
31495;8921;6;2565;;18;1;0;1;-1;10;2015;20/10/2015;7
31496;5820;6;2565;;10;1;0;1;-1;10;2015;20/10/2015;7
31497;8533;6;2565;;80;1;0;1;-1;10;2015;20/10/2015;7
31498;8152;6;2565;;20;1;0;1;-1;10;2015;20/10/2015;7
31499;8864;6;2565;;160;1;0;1;-1;10;2015;20/10/2015;7
31500;8708;6;2565;;20;1;0;1;-1;10;2015;20/10/2015;7
31501;7797;6;2565;;3;1;0;1;-1;10;2015;20/10/2015;7
31502;346;6;2565;;10;1;0;1;-1;10;2015;20/10/2015;7
31503;9005;6;2565;;3;1;0;1;-1;10;2015;20/10/2015;7
31504;3851;6;2565;;1;2;0;2;-1;10;2015;20/10/2015;7
31505;9015;6;2565;;0,25;3;0;3;-1;10;2015;20/10/2015;7
31506;2229;1;;2625;8933,5996;1;1;0;0;10;2015;21/10/2015;
31507;2229;1;2566;;8933,5996;1;0;1;-1;10;2015;21/10/2015;1
31508;2229;6;;2626;17389,7695;1;1;0;0;10;2015;21/10/2015;
31509;2229;6;2567;;17389,7695;1;0;1;-1;10;2015;30/10/2015;7
31510;2229;3;;2627;32241,9102;1;1;0;0;10;2015;21/10/2015;
31511;2229;3;2568;;32241,9102;1;0;1;-1;10;2015;30/10/2015;10
31512;6724;3;2569;;1,8;150;0;150;-1;10;2015;30/10/2015;9
31513;3375;3;2569;;1,69;274;134;408;-1;10;2015;30/10/2015;9
31514;5301;3;2569;;1,93;276;180;456;-1;10;2015;30/10/2015;9
31515;6660;3;2569;;3,3;220;300;520;-1;10;2015;30/10/2015;9
31516;8929;3;2569;;6,9;60;0;60;-1;10;2015;30/10/2015;9
31517;7678;3;2569;;22,5;200;0;200;-1;10;2015;30/10/2015;9
31518;1714;3;2569;;0,64;200;0;200;-1;10;2015;30/10/2015;9
31519;4361;3;2569;;4,33;262;0;262;-1;10;2015;30/10/2015;9
31520;7693;3;2569;;8,37;90;450;540;-1;10;2015;30/10/2015;9
31521;1715;3;2569;;0,74;20;130;150;-1;10;2015;30/10/2015;9
31522;4125;3;2569;;1,58;100;0;100;-1;10;2015;30/10/2015;9
31523;6110;3;2569;;1,05;50;0;50;-1;10;2015;30/10/2015;9
31524;3570;3;2569;;4,05;30;0;30;-1;10;2015;30/10/2015;9
31525;8922;3;2569;;5,6;246;0;246;-1;10;2015;30/10/2015;9
31526;4701;3;2569;;4;2;0;2;-1;10;2015;30/10/2015;9
31527;4827;3;2569;;2,99;1249;400;1649;-1;10;2015;30/10/2015;9
31528;1295;3;2569;;2,7;300;0;300;-1;10;2015;30/10/2015;9
31529;8633;3;2569;;2,4;45;300;345;-1;10;2015;30/10/2015;9
31530;8313;3;2569;;2,27;260;0;260;-1;10;2015;30/10/2015;9
31531;2578;3;2569;;2,27;200;0;200;-1;10;2015;30/10/2015;9
31532;3176;3;2569;;4,6;4;0;4;-1;10;2015;30/10/2015;9
31533;2507;3;2569;;2,1;290;100;390;-1;10;2015;30/10/2015;9
31534;7009;3;2569;;2,4;30;0;30;-1;10;2015;30/10/2015;9
31535;2581;3;2569;;3,7;69;40;109;-1;10;2015;30/10/2015;9
31536;2509;3;2569;;4,2;300;150;450;-1;10;2015;30/10/2015;9
31537;5790;3;2569;;3,7;110;0;110;-1;10;2015;30/10/2015;9
31538;8639;3;2569;;1;60;0;60;-1;10;2015;30/10/2015;9
31539;4689;3;2569;;3,64;50;115;165;-1;10;2015;30/10/2015;9
31540;5792;3;2569;;2,04;550;500;1050;-1;10;2015;30/10/2015;9
31541;2475;3;2569;;1,2;28;20;48;-1;10;2015;30/10/2015;9
31542;6920;3;;2628;5,59;130;130;0;0;11;2015;10/11/2015;
31543;6920;3;2570;;5,59;130;0;130;-1;11;2015;10/11/2015;9
31544;4673;3;;2629;3,75;80;80;0;0;11;2015;13/11/2015;
31545;4674;3;;2629;3,95;250;250;0;0;11;2015;13/11/2015;
31546;4675;3;;2629;3,75;70;70;0;0;11;2015;13/11/2015;
31547;4673;3;2571;;3,75;80;0;80;-1;11;2015;13/11/2015;4
31548;4674;3;2571;;3,95;250;0;250;-1;11;2015;13/11/2015;4
31549;4675;3;2571;;3,75;70;0;70;-1;11;2015;13/11/2015;4
31550;4673;3;;2630;3,75;80;80;0;0;11;2015;13/11/2015;
31551;4675;3;;2630;3,75;80;80;0;0;11;2015;13/11/2015;
31552;4673;3;2572;;3,75;80;0;80;-1;11;2015;13/11/2015;4
31553;4675;3;2572;;3,75;80;0;80;-1;11;2015;13/11/2015;4
31554;8643;3;;2631;2,69;480;480;0;0;11;2015;13/11/2015;
31555;6878;3;;2631;3,95;350;350;0;0;11;2015;13/11/2015;
31556;8643;3;2573;;2,69;480;0;480;-1;11;2015;03/11/2015;4
31557;6878;3;2573;;3,95;350;0;350;-1;11;2015;03/11/2015;4
31558;6869;3;;2632;50;2;2;0;0;11;2015;26/11/2015;
31559;613;3;;2632;110;2;2;0;0;11;2015;26/11/2015;
31560;5558;3;;2632;2,5;6;6;0;0;11;2015;26/11/2015;
31561;7798;3;;2632;14;4;4;0;0;11;2015;26/11/2015;
31562;6869;3;2574;;50;2;0;2;-1;11;2015;26/11/2015;4
31563;613;3;2574;;110;2;0;2;-1;11;2015;26/11/2015;4
31564;5558;3;2574;;2,5;6;0;6;-1;11;2015;26/11/2015;4
31565;7798;3;2574;;14;4;0;4;-1;11;2015;26/11/2015;4
31566;6880;3;;2633;3;20;20;0;0;11;2015;05/11/2015;
31567;5751;3;;2633;2;20;20;0;0;11;2015;05/11/2015;
31568;6273;3;;2633;3;200;200;0;0;11;2015;05/11/2015;
31569;223;3;;2633;1,5;160;160;0;0;11;2015;05/11/2015;
31570;6880;3;2575;;3;20;0;20;-1;11;2015;05/11/2015;4
31571;5751;3;2575;;2;20;0;20;-1;11;2015;05/11/2015;4
31572;6273;3;2575;;3;200;0;200;-1;11;2015;05/11/2015;4
31573;223;3;2575;;1,5;160;0;160;-1;11;2015;05/11/2015;4
31574;2059;3;;2634;2,95;912;912;0;0;11;2015;05/11/2015;
31575;2059;3;2576;;2,95;912;0;912;-1;11;2015;22/11/2015;4
31576;6971;3;;2635;2,05;610;610;0;0;11;2015;05/11/2015;
31577;6971;3;2577;;2,05;610;0;610;-1;11;2015;05/11/2015;4
31578;7986;3;;2636;1;740;740;0;0;11;2015;05/11/2015;
31579;7986;3;2578;;1;740;0;740;-1;11;2015;05/11/2015;4
31580;7706;3;;2637;2,35;275;275;0;0;11;2015;05/11/2015;
31581;7706;3;2579;;2,35;275;0;275;-1;11;2015;05/11/2015;4
31582;7601;6;;2638;19,9;10;10;0;0;11;2015;16/11/2015;
31583;1738;6;;2638;34,9;10;10;0;0;11;2015;16/11/2015;
31584;3675;6;;2638;6,5;20;20;0;0;11;2015;16/11/2015;
31585;465;6;;2638;59,9;10;10;0;0;11;2015;16/11/2015;
31586;3889;6;;2638;89,9;3;3;0;0;11;2015;16/11/2015;
31587;4808;6;;2638;22,5;10;10;0;0;11;2015;16/11/2015;
31588;578;6;;2638;30,9;15;15;0;0;11;2015;16/11/2015;
31589;4101;6;;2638;75,9;10;10;0;0;11;2015;16/11/2015;
31590;3026;6;;2638;11,9;30;30;0;0;11;2015;16/11/2015;
31591;8201;6;;2638;95;1;1;0;0;11;2015;16/11/2015;
31592;7659;6;;2638;50,9;8;8;0;0;11;2015;16/11/2015;
31593;7601;6;2580;;19,9;10;0;10;-1;11;2015;16/11/2015;7
31594;1738;6;2580;;34,9;10;0;10;-1;11;2015;16/11/2015;7
31595;3675;6;2580;;6,5;20;0;20;-1;11;2015;16/11/2015;7
31596;465;6;2580;;59,9;10;0;10;-1;11;2015;16/11/2015;7
31597;3889;6;2580;;89,9;3;0;3;-1;11;2015;16/11/2015;7
31598;4808;6;2580;;22,5;10;0;10;-1;11;2015;16/11/2015;7
31599;578;6;2580;;30,9;15;0;15;-1;11;2015;16/11/2015;7
31600;4101;6;2580;;75,9;10;0;10;-1;11;2015;16/11/2015;7
31601;3026;6;2580;;11,9;30;0;30;-1;11;2015;16/11/2015;7
31602;8201;6;2580;;95;1;0;1;-1;11;2015;16/11/2015;7
31603;7659;6;2580;;50,9;8;0;8;-1;11;2015;16/11/2015;7
31604;7018;6;;2639;13,9;9;9;0;0;11;2015;03/11/2015;
31605;6015;6;;2639;220;1;1;0;0;11;2015;03/11/2015;
31606;8700;6;;2639;71,97;1;1;0;0;11;2015;03/11/2015;
31607;8712;6;;2639;130;2;2;0;0;11;2015;03/11/2015;
31608;3945;6;;2639;70,05;1;1;0;0;11;2015;03/11/2015;
31609;8567;6;;2639;106,59;1;1;0;0;11;2015;03/11/2015;
31610;8715;6;;2639;101,99;1;1;0;0;11;2015;03/11/2015;
31611;7811;6;;2639;5,88;1;1;0;0;11;2015;03/11/2015;
31612;8130;6;;2639;193,77;1;1;0;0;11;2015;03/11/2015;
31613;7018;6;2581;;13,9;9;0;9;-1;11;2015;03/11/2015;7
31614;6015;6;2581;;220;1;0;1;-1;11;2015;03/11/2015;7
31615;8700;6;2581;;71,97;1;0;1;-1;11;2015;03/11/2015;7
31616;8712;6;2581;;130;2;0;2;-1;11;2015;03/11/2015;7
31617;3945;6;2581;;70,05;1;0;1;-1;11;2015;03/11/2015;7
31618;8567;6;2581;;106,59;1;0;1;-1;11;2015;03/11/2015;7
31619;8715;6;2581;;101,99;1;0;1;-1;11;2015;03/11/2015;7
31620;7811;6;2581;;5,88;1;0;1;-1;11;2015;03/11/2015;7
31621;8130;6;2581;;193,77;1;0;1;-1;11;2015;03/11/2015;7
31622;8781;6;;2640;450;2;2;0;0;11;2015;19/11/2015;
31623;7262;6;;2640;3,65;26;26;0;0;11;2015;19/11/2015;
31624;8782;6;;2640;1,35;26;26;0;0;11;2015;19/11/2015;
31625;8781;6;2582;;450;2;0;2;-1;11;2015;19/11/2015;7
31626;7262;6;2582;;3,65;26;0;26;-1;11;2015;19/11/2015;7
31627;8782;6;2582;;1,35;26;0;26;-1;11;2015;19/11/2015;7
31628;8958;6;;2641;387;1;1;0;0;11;2015;30/11/2015;
31629;8958;6;2583;;387;1;0;1;-1;11;2015;30/11/2015;7
31630;6957;6;;2642;28;20;20;0;0;11;2015;13/11/2015;
31631;7318;6;;2642;680;1;1;0;0;11;2015;13/11/2015;
31632;6957;6;2584;;28;20;0;20;-1;11;2015;13/11/2015;7
31633;7318;6;2584;;680;1;0;1;-1;11;2015;13/11/2015;7
31634;609;1;;2643;25;1;1;0;0;11;2015;26/11/2015;
31635;609;1;2585;;25;1;0;1;-1;11;2015;26/11/2015;1
31637;3257;4;;2645;300;1;1;0;0;11;2015;04/11/2015;
31638;3257;4;2586;;300;1;0;1;-1;11;2015;04/11/2015;5
